DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend,IsHoliday,HolidayName,SpecialDays,FinancialYear,FinancialQuater,FinancialMonth,FirstDateofYear,LastDateofYear,FirstDateofQuater,LastDateofQuater,FirstDateofMonth,LastDateofMonth,FirstDateofWeek,LastDateofWeek,CurrentYear,CurrentQuater,CurrentMonth,CurrentWeek,CurrentDay
20131115,2013-11-15,15,th,6,Friday,FRI,F,15,319,3,46,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-10,2013-11-16,-9,-34,-102,-443,-3100
20131116,2013-11-16,16,th,7,Saturday,SAT,S,16,320,3,46,11,November,NOV,N,4,fourth,2013,112013,2013NOV,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-10,2013-11-16,-9,-34,-102,-443,-3099
20131117,2013-11-17,17,th,1,Sunday,SUN,S,17,321,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3098
20131118,2013-11-18,18,th,2,Monday,MON,M,18,322,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3097
20131119,2013-11-19,19,th,3,Tuesday,TUE,T,19,323,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3096
20131120,2013-11-20,20,th,4,Wednesday,WED,W,20,324,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3095
20131121,2013-11-21,21,st,5,Thursday,THU,T,21,325,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3094
20131122,2013-11-22,22,nd,6,Friday,FRI,F,22,326,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3093
20131123,2013-11-23,23,rd,7,Saturday,SAT,S,23,327,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-17,2013-11-23,-9,-34,-102,-442,-3092
20131124,2013-11-24,24,th,1,Sunday,SUN,S,24,328,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3091
20131125,2013-11-25,25,th,2,Monday,MON,M,25,329,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3090
20131126,2013-11-26,26,th,3,Tuesday,TUE,T,26,330,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3089
20131127,2013-11-27,27,th,4,Wednesday,WED,W,27,331,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3088
20131128,2013-11-28,28,th,5,Thursday,THU,T,28,332,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3087
20131129,2013-11-29,29,th,6,Friday,FRI,F,29,333,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3086
20131130,2013-11-30,30,th,7,Saturday,SAT,S,30,334,5,48,11,November,NOV,N,4,fourth,2013,112013,2013NOV,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-11-01,2013-11-30,2013-11-24,2013-11-30,-9,-34,-102,-441,-3085
20131201,2013-12-01,1,st,1,Sunday,SUN,S,1,335,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3084
20131202,2013-12-02,2,nd,2,Monday,MON,M,2,336,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3083
20131203,2013-12-03,3,rd,3,Tuesday,TUE,T,3,337,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3082
20131204,2013-12-04,4,th,4,Wednesday,WED,W,4,338,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3081
20131205,2013-12-05,5,th,5,Thursday,THU,T,5,339,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3080
20131206,2013-12-06,6,th,6,Friday,FRI,F,6,340,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3079
20131207,2013-12-07,7,th,7,Saturday,SAT,S,7,341,1,49,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-01,2013-12-07,-9,-34,-101,-440,-3078
20131208,2013-12-08,8,th,1,Sunday,SUN,S,8,342,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3077
20131209,2013-12-09,9,th,2,Monday,MON,M,9,343,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3076
20131210,2013-12-10,10,th,3,Tuesday,TUE,T,10,344,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3075
20131211,2013-12-11,11,th,4,Wednesday,WED,W,11,345,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3074
20131212,2013-12-12,12,th,5,Thursday,THU,T,12,346,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3073
20131213,2013-12-13,13,th,6,Friday,FRI,F,13,347,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3072
20131214,2013-12-14,14,th,7,Saturday,SAT,S,14,348,2,50,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-08,2013-12-14,-9,-34,-101,-439,-3071
20131215,2013-12-15,15,th,1,Sunday,SUN,S,15,349,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3070
20131216,2013-12-16,16,th,2,Monday,MON,M,16,350,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3069
20131217,2013-12-17,17,th,3,Tuesday,TUE,T,17,351,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3068
20131218,2013-12-18,18,th,4,Wednesday,WED,W,18,352,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3067
20131219,2013-12-19,19,th,5,Thursday,THU,T,19,353,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3066
20131220,2013-12-20,20,th,6,Friday,FRI,F,20,354,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3065
20131221,2013-12-21,21,st,7,Saturday,SAT,S,21,355,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-15,2013-12-21,-9,-34,-101,-438,-3064
20131222,2013-12-22,22,nd,1,Sunday,SUN,S,22,356,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3063
20131223,2013-12-23,23,rd,2,Monday,MON,M,23,357,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3062
20131224,2013-12-24,24,th,3,Tuesday,TUE,T,24,358,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3061
20131225,2013-12-25,25,th,4,Wednesday,WED,W,25,359,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,true,Christmas,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3060
20131226,2013-12-26,26,th,5,Thursday,THU,T,26,360,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3059
20131227,2013-12-27,27,th,6,Friday,FRI,F,27,361,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3058
20131228,2013-12-28,28,th,7,Saturday,SAT,S,28,362,4,52,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-22,2013-12-28,-9,-34,-101,-437,-3057
20131229,2013-12-29,29,th,1,Sunday,SUN,S,29,363,5,53,12,December,DEC,D,4,fourth,2013,122013,2013DEC,true,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-29,2014-01-04,-9,-34,-101,-436,-3056
20131230,2013-12-30,30,th,2,Monday,MON,M,30,364,5,53,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-29,2014-01-04,-9,-34,-101,-436,-3055
20131231,2013-12-31,31,st,3,Tuesday,TUE,T,31,365,5,53,12,December,DEC,D,4,fourth,2013,122013,2013DEC,false,false,null,null,null,null,null,2013-01-01,2013-12-31,2022-04-01,2022-06-30,2013-12-01,2013-12-31,2013-12-29,2014-01-04,-9,-34,-101,-436,-3054
20140101,2014-01-01,1,st,4,Wednesday,WED,W,1,1,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-33,-100,-436,-3053
20140102,2014-01-02,2,nd,5,Thursday,THU,T,2,2,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-33,-100,-436,-3052
20140103,2014-01-03,3,rd,6,Friday,FRI,F,3,3,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-33,-100,-436,-3051
20140104,2014-01-04,4,th,7,Saturday,SAT,S,4,4,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-33,-100,-436,-3050
20140105,2014-01-05,5,th,1,Sunday,SUN,S,5,5,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3049
20140106,2014-01-06,6,th,2,Monday,MON,M,6,6,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3048
20140107,2014-01-07,7,th,3,Tuesday,TUE,T,7,7,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3047
20140108,2014-01-08,8,th,4,Wednesday,WED,W,8,8,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3046
20140109,2014-01-09,9,th,5,Thursday,THU,T,9,9,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3045
20140110,2014-01-10,10,th,6,Friday,FRI,F,10,10,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3044
20140111,2014-01-11,11,th,7,Saturday,SAT,S,11,11,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-33,-100,-435,-3043
20140112,2014-01-12,12,th,1,Sunday,SUN,S,12,12,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3042
20140113,2014-01-13,13,th,2,Monday,MON,M,13,13,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3041
20140114,2014-01-14,14,th,3,Tuesday,TUE,T,14,14,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3040
20140115,2014-01-15,15,th,4,Wednesday,WED,W,15,15,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3039
20140116,2014-01-16,16,th,5,Thursday,THU,T,16,16,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3038
20140117,2014-01-17,17,th,6,Friday,FRI,F,17,17,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3037
20140118,2014-01-18,18,th,7,Saturday,SAT,S,18,18,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-33,-100,-434,-3036
20140119,2014-01-19,19,th,1,Sunday,SUN,S,19,19,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3035
20140120,2014-01-20,20,th,2,Monday,MON,M,20,20,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3034
20140121,2014-01-21,21,st,3,Tuesday,TUE,T,21,21,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3033
20140122,2014-01-22,22,nd,4,Wednesday,WED,W,22,22,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3032
20140123,2014-01-23,23,rd,5,Thursday,THU,T,23,23,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3031
20140124,2014-01-24,24,th,6,Friday,FRI,F,24,24,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3030
20140125,2014-01-25,25,th,7,Saturday,SAT,S,25,25,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-33,-100,-433,-3029
20140126,2014-01-26,26,th,1,Sunday,SUN,S,26,26,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-33,-100,-432,-3028
20140127,2014-01-27,27,th,2,Monday,MON,M,27,27,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-33,-100,-432,-3027
20140128,2014-01-28,28,th,3,Tuesday,TUE,T,28,28,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-33,-100,-432,-3026
20140129,2014-01-29,29,th,4,Wednesday,WED,W,29,29,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-33,-100,-432,-3025
20140130,2014-01-30,30,th,5,Thursday,THU,T,30,30,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-33,-100,-432,-3024
20140131,2014-01-31,31,st,6,Friday,FRI,F,31,31,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-33,-100,-432,-3023
20140201,2014-02-01,1,st,7,Saturday,SAT,S,1,32,1,5,2,February,FEB,F,1,First,2014,022014,2014FEB,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-01-26,2014-02-01,-8,-33,-99,-432,-3022
20140202,2014-02-02,2,nd,1,Sunday,SUN,S,2,33,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3021
20140203,2014-02-03,3,rd,2,Monday,MON,M,3,34,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3020
20140204,2014-02-04,4,th,3,Tuesday,TUE,T,4,35,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3019
20140205,2014-02-05,5,th,4,Wednesday,WED,W,5,36,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3018
20140206,2014-02-06,6,th,5,Thursday,THU,T,6,37,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3017
20140207,2014-02-07,7,th,6,Friday,FRI,F,7,38,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3016
20140208,2014-02-08,8,th,7,Saturday,SAT,S,8,39,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-33,-99,-431,-3015
20140209,2014-02-09,9,th,1,Sunday,SUN,S,9,40,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,true,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-33,-99,-430,-3014
20140210,2014-02-10,10,th,2,Monday,MON,M,10,41,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-33,-99,-430,-3013
20140211,2014-02-11,11,th,3,Tuesday,TUE,T,11,42,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-33,-99,-430,-3012
20140212,2014-02-12,12,th,4,Wednesday,WED,W,12,43,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-33,-99,-430,-3011
20140213,2014-02-13,13,th,5,Thursday,THU,T,13,44,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,false,false,null,null,null,null,null,2014-01-01,2014-12-31,2022-04-01,2022-06-30,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-33,-99,-430,-3010
