InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
180,968,968,180,3,3168,3168,7,19,2013-01-03,13783,false,null,null,"Shop 14, 198 Brasseur Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1230""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:25:00"",""ConNote"":""EAN-125-1230"",""DriverID"":10,""Latitude"":34.2108413,""Longitude"":-117.0833709,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-04T11:25:00"",""ReceivedBy"":""Anca Gogean""}",2013-01-04T11:25:00.000+0000,Anca Gogean,10,2013-01-04T07:00:00.000+0000
181,447,401,181,3,2093,2001,13,19,2013-01-03,15165,false,null,null,"Unit 133, 1197 Nastase Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1231""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:30:00"",""ConNote"":""EAN-125-1231"",""DriverID"":10,""Latitude"":40.6544393,""Longitude"":-95.2302597,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T11:30:00"",""ReceivedBy"":""Premwadee Saowaluk""}",2013-01-04T11:30:00.000+0000,Premwadee Saowaluk,10,2013-01-04T07:00:00.000+0000
182,875,875,182,3,3075,3075,6,19,2013-01-03,17627,false,null,null,"Suite 12, 1555 Penttila Road",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1232""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:35:00"",""ConNote"":""EAN-125-1232"",""DriverID"":10,""Latitude"":41.6186592,""Longitude"":-81.3840001,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-04T11:35:00"",""ReceivedBy"":""Philip Walker""}",2013-01-04T11:35:00.000+0000,Philip Walker,10,2013-01-04T07:00:00.000+0000
183,153,1,183,3,1305,1001,8,19,2013-01-03,13215,false,null,null,"Suite 130, 1952 Laramee Street",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1233""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:40:00"",""ConNote"":""EAN-125-1233"",""DriverID"":10,""Latitude"":47.5929997,""Longitude"":-93.6907581,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T11:40:00"",""ReceivedBy"":""Malati Shenoy""}",2013-01-04T11:40:00.000+0000,Malati Shenoy,10,2013-01-04T07:00:00.000+0000
184,489,401,184,3,2177,2001,15,19,2013-01-03,18992,false,null,null,"Unit 28, 1960 Pak Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1234""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:45:00"",""ConNote"":""EAN-125-1234"",""DriverID"":10,""Latitude"":45.9860625,""Longitude"":-89.5326435,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T11:45:00"",""ReceivedBy"":""Varuna Ganguly""}",2013-01-04T11:45:00.000+0000,Varuna Ganguly,10,2013-01-04T07:00:00.000+0000
185,450,401,185,3,2099,2001,3,19,2013-01-03,10815,false,null,null,"Suite 94, 1033 Lindqvist Road",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1235""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:50:00"",""ConNote"":""EAN-125-1235"",""DriverID"":10,""Latitude"":40.0044908,""Longitude"":-85.3846928,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T11:50:00"",""ReceivedBy"":""Constanza Laureano""}",2013-01-04T11:50:00.000+0000,Constanza Laureano,10,2013-01-04T07:00:00.000+0000
186,833,833,186,3,3033,3033,14,19,2013-01-03,17466,false,null,null,"Unit 12, 611 Shasthri Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1236""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T11:55:00"",""ConNote"":""EAN-125-1236"",""DriverID"":10,""Latitude"":39.0783178,""Longitude"":-109.1123346,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T11:55:00"",""ReceivedBy"":""Devraj Rao""}",2013-01-04T11:55:00.000+0000,Devraj Rao,10,2013-01-04T07:00:00.000+0000
187,972,972,187,3,3172,3172,20,19,2013-01-03,12153,false,null,null,"Suite 23, 1017 Juniskyzy Boulevard",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1237""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1237"",""DriverID"":10,""Latitude"":34.6391501,""Longitude"":-120.4579409,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:00:00"",""ReceivedBy"":""Lakshmi Benipal""}",2013-01-04T12:00:00.000+0000,Lakshmi Benipal,10,2013-01-04T07:00:00.000+0000
188,131,1,188,3,1261,1001,6,19,2013-01-03,16275,false,null,null,"Shop 162, 486 Spirlea Avenue",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1238""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:05:00"",""ConNote"":""EAN-125-1238"",""DriverID"":10,""Latitude"":60.8122222,""Longitude"":-161.4358333,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:05:00"",""ReceivedBy"":""Darshan Gupta""}",2013-01-04T12:05:00.000+0000,Darshan Gupta,10,2013-01-04T07:00:00.000+0000
189,989,989,189,3,3189,3189,13,19,2013-01-03,10695,false,null,null,"Shop 13, 1941 Piili Lane",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1239""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:10:00"",""ConNote"":""EAN-125-1239"",""DriverID"":10,""Latitude"":39.2344536,""Longitude"":-99.4381608,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:10:00"",""ReceivedBy"":""Milinka Zujovic""}",2013-01-04T12:10:00.000+0000,Milinka Zujovic,10,2013-01-04T07:00:00.000+0000
190,421,401,190,3,2041,2001,2,19,2013-01-03,14744,false,null,null,"Unit 17, 1985 Flamand Lane",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1240""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:15:00"",""ConNote"":""EAN-125-1240"",""DriverID"":10,""Latitude"":31.9534835,""Longitude"":-86.3138546,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:15:00"",""ReceivedBy"":""Nishant Patil""}",2013-01-04T12:15:00.000+0000,Nishant Patil,10,2013-01-04T07:00:00.000+0000
191,896,896,191,3,3096,3096,14,19,2013-01-03,12253,false,null,null,"Unit 22, 349 Berggren Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1241""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:20:00"",""ConNote"":""EAN-125-1241"",""DriverID"":10,""Latitude"":41.6167766,""Longitude"":-70.4369703,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:20:00"",""ReceivedBy"":""Leonardo Folliero""}",2013-01-04T12:20:00.000+0000,Leonardo Folliero,10,2013-01-04T07:00:00.000+0000
192,878,878,192,3,3078,3078,2,19,2013-01-03,13328,false,null,null,"Shop 18, 604 Klaus Street",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1242""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:25:00"",""ConNote"":""EAN-125-1242"",""DriverID"":10,""Latitude"":47.9611214,""Longitude"":-101.8046105,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:25:00"",""ReceivedBy"":""Miriam House""}",2013-01-04T12:25:00.000+0000,Miriam House,10,2013-01-04T07:00:00.000+0000
193,125,1,193,3,1249,1001,7,19,2013-01-03,18450,false,null,null,"Unit 280, 1394 Ankitham Crescent",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1243""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:30:00"",""ConNote"":""EAN-125-1243"",""DriverID"":10,""Latitude"":38.9406392,""Longitude"":-81.2270610,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:30:00"",""ReceivedBy"":""Blanka Stavinohova""}",2013-01-04T12:30:00.000+0000,Blanka Stavinohova,10,2013-01-04T07:00:00.000+0000
194,82,1,194,3,1163,1001,8,19,2013-01-03,12232,false,null,null,"Suite 166, 1708 Ankitham Street",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1244""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:35:00"",""ConNote"":""EAN-125-1244"",""DriverID"":10,""Latitude"":35.9417050,""Longitude"":-105.2491779,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:35:00"",""ReceivedBy"":""Rakesh Nishad""}",2013-01-04T12:35:00.000+0000,Rakesh Nishad,10,2013-01-04T07:00:00.000+0000
195,554,401,195,3,2307,2001,3,19,2013-01-03,19473,false,null,null,"Unit 234, 1014 Shuler Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1245""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:40:00"",""ConNote"":""EAN-125-1245"",""DriverID"":10,""Latitude"":39.7603210,""Longitude"":-87.0722345,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:40:00"",""ReceivedBy"":""Ondrej Tomek""}",2013-01-04T12:40:00.000+0000,Ondrej Tomek,10,2013-01-04T07:00:00.000+0000
196,27,1,196,3,1053,1001,14,19,2013-01-03,14441,false,null,null,"Shop 13, 575 Pandit Crescent",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1246""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:45:00"",""ConNote"":""EAN-125-1246"",""DriverID"":10,""Latitude"":45.8194098,""Longitude"":-94.4094468,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:45:00"",""ReceivedBy"":""Paula Gonzales""}",2013-01-04T12:45:00.000+0000,Paula Gonzales,10,2013-01-04T07:00:00.000+0000
197,14,1,197,3,1027,1001,13,19,2013-01-03,19357,false,null,null,"Unit 221, 151 Vasiljevic Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1247""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:50:00"",""ConNote"":""EAN-125-1247"",""DriverID"":10,""Latitude"":39.6862063,""Longitude"":-77.7122154,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:50:00"",""ReceivedBy"":""Tereza Valentova""}",2013-01-04T12:50:00.000+0000,Tereza Valentova,10,2013-01-04T07:00:00.000+0000
198,464,401,198,3,2127,2001,16,19,2013-01-03,19208,false,null,null,"Unit 91, 710 Barbosa Lane",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1248""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T12:55:00"",""ConNote"":""EAN-125-1248"",""DriverID"":10,""Latitude"":46.8150051,""Longitude"":-101.8298770,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T12:55:00"",""ReceivedBy"":""Gabriela Chirila""}",2013-01-04T12:55:00.000+0000,Gabriela Chirila,10,2013-01-04T07:00:00.000+0000
199,30,1,199,3,1059,1001,7,19,2013-01-03,14194,false,null,null,"Suite 144, 1907 Naicker Boulevard",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1249""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:00:00"",""ConNote"":""EAN-125-1249"",""DriverID"":10,""Latitude"":48.0157092,""Longitude"":-118.9472435,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:00:00"",""ReceivedBy"":""Odessa Schneider""}",2013-01-04T13:00:00.000+0000,Odessa Schneider,10,2013-01-04T07:00:00.000+0000
200,456,401,200,3,2111,2001,7,19,2013-01-03,14468,false,null,null,"Unit 2, 1605 Leigh Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1250""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:05:00"",""ConNote"":""EAN-125-1250"",""DriverID"":10,""Latitude"":40.7048242,""Longitude"":-73.6501295,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:05:00"",""ReceivedBy"":""Subhash Matondkar""}",2013-01-04T13:05:00.000+0000,Subhash Matondkar,10,2013-01-04T07:00:00.000+0000
201,983,983,201,3,3183,3183,20,19,2013-01-03,16930,false,null,null,"Unit 27, 767 Jun Avenue",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1251""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:10:00"",""ConNote"":""EAN-125-1251"",""DriverID"":10,""Latitude"":34.2406665,""Longitude"":-94.3349306,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:10:00"",""ReceivedBy"":""Sabine Alksne""}",2013-01-04T13:10:00.000+0000,Sabine Alksne,10,2013-01-04T07:00:00.000+0000
202,521,401,202,3,2241,2001,14,19,2013-01-03,14270,false,null,null,"Shop 276, 1856 Poddar Street",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1252""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:15:00"",""ConNote"":""EAN-125-1252"",""DriverID"":10,""Latitude"":30.5538048,""Longitude"":-87.7119324,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:15:00"",""ReceivedBy"":""omer ozbek""}",2013-01-04T13:15:00.000+0000,omer ozbek,10,2013-01-04T07:00:00.000+0000
203,930,930,203,3,3130,3130,7,19,2013-01-03,13096,false,null,null,"Shop 27, 1274 Lundin Street",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1253""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:20:00"",""ConNote"":""EAN-125-1253"",""DriverID"":10,""Latitude"":35.2387504,""Longitude"":-81.0750757,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:20:00"",""ReceivedBy"":""Shantanu Huq""}",2013-01-04T13:20:00.000+0000,Shantanu Huq,10,2013-01-04T07:00:00.000+0000
204,442,401,204,3,2083,2001,2,19,2013-01-03,19458,false,null,null,"Suite 149, 1993 TunC Street",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1254""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:25:00"",""ConNote"":""EAN-125-1254"",""DriverID"":10,""Latitude"":40.5434007,""Longitude"":-79.1622566,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:25:00"",""ReceivedBy"":""Rahul Ghate""}",2013-01-04T13:25:00.000+0000,Rahul Ghate,10,2013-01-04T07:00:00.000+0000
205,523,401,205,3,2245,2001,20,19,2013-01-03,13731,false,null,null,"Shop 64, 36 Klaus Boulevard",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1255""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:30:00"",""ConNote"":""EAN-125-1255"",""DriverID"":10,""Latitude"":39.6586918,""Longitude"":-79.6411594,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:30:00"",""ReceivedBy"":""Ankolika Sen""}",2013-01-04T13:30:00.000+0000,Ankolika Sen,10,2013-01-04T07:00:00.000+0000
206,484,401,206,3,2167,2001,14,19,2013-01-03,14609,false,null,null,"Suite 250, 261 Celmina Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1256""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:35:00"",""ConNote"":""EAN-125-1256"",""DriverID"":10,""Latitude"":34.7787300,""Longitude"":-82.3101190,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:35:00"",""ReceivedBy"":""Am Lo""}",2013-01-04T13:35:00.000+0000,Am Lo,10,2013-01-04T07:00:00.000+0000
207,488,401,207,3,2175,2001,16,19,2013-01-03,17253,false,null,null,"Shop 110, 1211 Mazumdar Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1257""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:40:00"",""ConNote"":""EAN-125-1257"",""DriverID"":10,""Latitude"":18.5007760,""Longitude"":-67.0243462,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-04T13:40:00"",""ReceivedBy"":""Ranjit Dikshit""}",2013-01-04T13:40:00.000+0000,Ranjit Dikshit,10,2013-01-04T07:00:00.000+0000
208,555,401,208,3,2309,2001,15,19,2013-01-03,13190,false,null,null,"Shop 177, 1754 Kaskar Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1258""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:45:00"",""ConNote"":""EAN-125-1258"",""DriverID"":10,""Latitude"":39.6559424,""Longitude"":-76.1199511,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:45:00"",""ReceivedBy"":""Mohini Kaul""}",2013-01-04T13:45:00.000+0000,Mohini Kaul,10,2013-01-04T07:00:00.000+0000
209,886,886,209,3,3086,3086,6,19,2013-01-03,16905,false,null,null,"Suite 28, 508 De Avenue",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1259""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:50:00"",""ConNote"":""EAN-125-1259"",""DriverID"":10,""Latitude"":37.1139534,""Longitude"":-85.2521825,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:50:00"",""ReceivedBy"":""Debbie Molina""}",2013-01-04T13:50:00.000+0000,Debbie Molina,10,2013-01-04T07:00:00.000+0000
210,947,947,210,3,3147,3147,7,19,2013-01-03,17206,false,null,null,"Suite 14, 731 Szolosy Crescent",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-03T12:00:00"",""ConNote"":""EAN-125-1260""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-04T13:55:00"",""ConNote"":""EAN-125-1260"",""DriverID"":10,""Latitude"":45.7737266,""Longitude"":-122.4245395,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-04T13:55:00"",""ReceivedBy"":""Svetlana Todorovic""}",2013-01-04T13:55:00.000+0000,Svetlana Todorovic,10,2013-01-04T07:00:00.000+0000
211,911,911,211,3,3111,3111,13,18,2013-01-04,15403,false,null,null,"Suite 7, 824 Omelkova Street",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1261""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:05:00"",""ConNote"":""EAN-125-1261"",""DriverID"":3,""Latitude"":38.3667957,""Longitude"":-78.1600014,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-05T07:05:00"",""ReceivedBy"":""Liidia Lepp""}",2013-01-05T07:05:00.000+0000,Liidia Lepp,3,2013-01-05T07:00:00.000+0000
212,914,914,212,3,3114,3114,14,18,2013-01-04,17938,false,null,null,"Unit 8, 813 Seleznyov Avenue",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1262""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:10:00"",""ConNote"":""EAN-125-1262"",""DriverID"":3,""Latitude"":33.6590552,""Longitude"":-79.5133935,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-05T07:10:00"",""ReceivedBy"":""Chandana Shasthri""}",2013-01-05T07:10:00.000+0000,Chandana Shasthri,3,2013-01-05T07:00:00.000+0000
213,547,401,213,3,2293,2001,2,18,2013-01-04,16362,false,null,null,"Suite 211, 1666 Semjonov Lane",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1263""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:15:00"",""ConNote"":""EAN-125-1263"",""DriverID"":3,""Latitude"":47.4502759,""Longitude"":-99.8201206,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-05T07:15:00"",""ReceivedBy"":""Marco Costa""}",2013-01-05T07:15:00.000+0000,Marco Costa,3,2013-01-05T07:00:00.000+0000
214,563,401,214,3,2325,2001,8,18,2013-01-04,16388,false,null,null,"Shop 82, 931 Mitra Lane",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1264""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:20:00"",""ConNote"":""EAN-125-1264"",""DriverID"":3,""Latitude"":45.4873692,""Longitude"":-117.4296256,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-05T07:20:00"",""ReceivedBy"":""Samuel Almaraz""}",2013-01-05T07:20:00.000+0000,Samuel Almaraz,3,2013-01-05T07:00:00.000+0000
215,893,893,215,3,3093,3093,20,18,2013-01-04,18492,false,null,null,"Suite 12, 11 Mihajlovik Crescent",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1265""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:25:00"",""ConNote"":""EAN-125-1265"",""DriverID"":3,""Latitude"":39.5878325,""Longitude"":-84.5543932,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-05T07:25:00"",""ReceivedBy"":""Leyla Asef zade""}",2013-01-05T07:25:00.000+0000,Leyla Asef zade,3,2013-01-05T07:00:00.000+0000
216,407,401,216,3,2013,2001,8,18,2013-01-04,15272,false,null,null,"Unit 248, 104 Nutiu Crescent",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1266""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:30:00"",""ConNote"":""EAN-125-1266"",""DriverID"":3,""Latitude"":32.6876455,""Longitude"":-93.9610150,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-05T07:30:00"",""ReceivedBy"":""Lang Le""}",2013-01-05T07:30:00.000+0000,Lang Le,3,2013-01-05T07:00:00.000+0000
217,160,1,217,3,1319,1001,15,18,2013-01-04,14938,false,null,null,"Suite 181, 522 Longo Lane",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-04T12:00:00"",""ConNote"":""EAN-125-1267""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-05T07:35:00"",""ConNote"":""EAN-125-1267"",""DriverID"":3,""Latitude"":48.0708347,""Longitude"":-98.6384434,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-05T07:35:00"",""ReceivedBy"":""Bishwanath Ghosh""}",2013-01-05T07:35:00.000+0000,Bishwanath Ghosh,3,2013-01-05T07:00:00.000+0000
